0_WRIST_x,0_WRIST_y,0_THUMB_CMC_x,0_THUMB_CMC_y,0_THUMB_MCP_x,0_THUMB_MCP_y,0_THUMB_IP_x,0_THUMB_IP_y,0_THUMB_TIP_x,0_THUMB_TIP_y,0_INDEX_FINGER_MCP_x,0_INDEX_FINGER_MCP_y,0_INDEX_FINGER_PIP_x,0_INDEX_FINGER_PIP_y,0_INDEX_FINGER_DIP_x,0_INDEX_FINGER_DIP_y,0_INDEX_FINGER_TIP_x,0_INDEX_FINGER_TIP_y,0_MIDDLE_FINGER_MCP_x,0_MIDDLE_FINGER_MCP_y,0_MIDDLE_FINGER_PIP_x,0_MIDDLE_FINGER_PIP_y,0_MIDDLE_FINGER_DIP_x,0_MIDDLE_FINGER_DIP_y,0_MIDDLE_FINGER_TIP_x,0_MIDDLE_FINGER_TIP_y,0_RING_FINGER_MCP_x,0_RING_FINGER_MCP_y,0_RING_FINGER_PIP_x,0_RING_FINGER_PIP_y,0_RING_FINGER_DIP_x,0_RING_FINGER_DIP_y,0_RING_FINGER_TIP_x,0_RING_FINGER_TIP_y,0_PINKY_MCP_x,0_PINKY_MCP_y,0_PINKY_PIP_x,0_PINKY_PIP_y,0_PINKY_DIP_x,0_PINKY_DIP_y,0_PINKY_TIP_x,0_PINKY_TIP_y,label
0.0,0.0,-23.16173553466797,-16.400928497314453,-38.56376647949219,-43.28238487243652,-35.415916442871094,-66.1885929107666,-23.56433868408203,-86.37391090393066,-25.51380157470703,-93.68260860443115,-26.25019073486328,-133.3695888519287,-26.403350830078125,-156.29619598388672,-23.467330932617188,-176.8435764312744,-2.8127288818359375,-87.65614986419678,-5.121917724609375,-111.27493858337402,-15.327873229980469,-80.75603485107422,-16.54876708984375,-65.37428855895996,18.18859100341797,-76.80327415466309,12.656593322753906,-87.93392658233643,0.9038162231445312,-58.401145935058594,0.2719879150390625,-48.413143157958984,37.9052734375,-62.04617500305176,32.39086151123047,-71.8062973022461,20.268898010253906,-52.895307540893555,17.923622131347656,-46.50933265686035,1
0.0,0.0,-23.15265655517578,-16.76788330078125,-38.15784454345703,-43.76046180725098,-36.23882293701172,-67.04681396484375,-24.098472595214844,-87.27081298828125,-25.643768310546875,-93.64329814910889,-25.978431701660156,-133.63609313964844,-26.37237548828125,-156.92633628845215,-23.94794464111328,-177.58787155151367,-3.37493896484375,-87.27797985076904,-5.046653747558594,-112.59143829345703,-15.405502319335938,-82.37152576446533,-17.266998291015625,-67.28470802307129,17.673683166503906,-76.46060943603516,12.931251525878906,-89.31379795074463,1.4929580688476562,-59.38319206237793,0.769805908203125,-49.33407783508301,37.566986083984375,-61.79629325866699,32.979698181152344,-73.36638450622559,21.07677459716797,-54.0333366394043,18.680877685546875,-47.24541664123535,1
0.0,0.0,-22.804412841796875,-16.236047744750977,-38.16375732421875,-42.957115173339844,-35.75706481933594,-66.10344886779785,-23.66138458251953,-85.7310676574707,-25.33710479736328,-93.79699230194092,-25.636634826660156,-133.56453895568848,-25.79547882080078,-156.93297386169434,-22.65056610107422,-177.2234344482422,-2.7203369140625,-87.27258682250977,-4.345550537109375,-112.37677574157715,-14.997215270996094,-81.02826118469238,-16.447715759277344,-66.23551368713379,18.58837127685547,-76.49803161621094,13.613395690917969,-89.00291919708252,1.6872406005859375,-58.65900993347168,0.9110260009765625,-48.639678955078125,38.695220947265625,-61.92832946777344,33.69792938232422,-73.32060813903809,21.53057098388672,-53.90650749206543,19.165878295898438,-47.290191650390625,1
0.0,0.0,-23.018150329589844,-15.952520370483398,-38.14857482910156,-43.33087921142578,-34.68658447265625,-66.83272361755371,-22.095947265625,-85.68281650543213,-25.043563842773438,-94.44441318511963,-25.386924743652344,-134.6890354156494,-25.628509521484375,-158.12524795532227,-22.829055786132812,-178.66483211517334,-2.2488784790039062,-87.5813341140747,-3.3293533325195312,-113.17750453948975,-14.477958679199219,-82.25290775299072,-16.719703674316406,-66.65963172912598,18.98387908935547,-76.05391502380371,14.144973754882812,-88.62346172332764,1.948089599609375,-58.320465087890625,0.9096145629882812,-47.486572265625,39.009857177734375,-60.54425239562988,34.281158447265625,-72.61144638061523,21.89105987548828,-53.49466323852539,19.22046661376953,-46.38716697692871,1
0.0,0.0,-23.006134033203125,-16.06490135192871,-39.079933166503906,-43.68395805358887,-36.209716796875,-67.86046028137207,-21.49932861328125,-85.44017314910889,-25.870933532714844,-94.93793964385986,-26.12873077392578,-134.8476791381836,-26.22638702392578,-157.99123764038086,-23.42609405517578,-178.59605312347412,-2.8369903564453125,-88.51834774017334,-4.861335754394531,-112.38731861114502,-15.466384887695312,-81.51733875274658,-17.254257202148438,-66.38935089111328,18.596038818359375,-77.20250129699707,13.309440612792969,-87.99136161804199,1.3622283935546875,-58.30613136291504,0.44681549072265625,-48.52231979370117,38.771820068359375,-61.867990493774414,33.788414001464844,-71.66204452514648,21.502151489257812,-53.15365791320801,18.794784545898438,-47.07146644592285,1
0.0,0.0,-23.24138641357422,-16.50381088256836,-38.90342712402344,-44.02218818664551,-36.028099060058594,-68.01627159118652,-21.486473083496094,-85.01795768737793,-25.651473999023438,-95.02176761627197,-26.094131469726562,-135.41364669799805,-26.73473358154297,-159.10429000854492,-24.271697998046875,-179.79515075683594,-2.7377700805664062,-88.7501335144043,-5.5057525634765625,-112.54327297210693,-15.840339660644531,-81.11693859100342,-16.792030334472656,-66.66160583496094,18.908462524414062,-77.77436256408691,13.316688537597656,-89.74525451660156,1.564178466796875,-59.9370002746582,1.112518310546875,-50.058345794677734,39.602088928222656,-62.655630111694336,34.576263427734375,-73.19807052612305,21.973724365234375,-54.53547477722168,19.286575317382812,-48.031511306762695,1
0.0,0.0,-22.882728576660156,-16.899032592773438,-37.79693603515625,-43.98353576660156,-35.82481384277344,-67.62030601501465,-22.334671020507812,-85.67554950714111,-24.82555389404297,-95.28481006622314,-24.972686767578125,-136.36927127838135,-25.178451538085938,-160.07224559783936,-22.613983154296875,-181.07165336608887,-1.8504714965820312,-88.62366199493408,-3.7738800048828125,-113.04466724395752,-14.004020690917969,-82.46357917785645,-15.729331970214844,-67.03714370727539,19.76543426513672,-77.22161293029785,14.853477478027344,-89.42476272583008,2.9087066650390625,-60.21406173706055,1.5873336791992188,-49.88476753234863,40.27252197265625,-61.82750701904297,36.10633850097656,-73.23580741882324,23.52691650390625,-54.89201545715332,20.203819274902344,-48.023014068603516,1
0.0,0.0,-23.34789276123047,-16.690664291381836,-38.716583251953125,-43.8676643371582,-36.115760803222656,-68.14064025878906,-23.326950073242188,-86.44406318664551,-25.970077514648438,-95.25900363922119,-26.591835021972656,-136.15001678466797,-27.22827911376953,-160.19519805908203,-24.654197692871094,-181.228609085083,-2.9812240600585938,-89.39901351928711,-5.3995513916015625,-113.40682983398438,-15.739784240722656,-81.1882495880127,-16.57867431640625,-66.63222312927246,18.6859130859375,-78.85994911193848,13.040771484375,-89.9306058883667,1.1587142944335938,-59.449968338012695,0.9589767456054688,-49.64552879333496,39.06593322753906,-64.06574249267578,33.36128234863281,-73.00043106079102,21.274986267089844,-53.90347480773926,19.562454223632812,-47.934722900390625,1
0.0,0.0,-22.95654296875,-16.870107650756836,-38.05511474609375,-43.72389793395996,-35.39295196533203,-67.49622344970703,-22.15290069580078,-86.17183685302734,-25.294227600097656,-96.22979164123535,-25.465240478515625,-137.48136520385742,-25.968093872070312,-162.05148696899414,-23.740882873535156,-183.16783905029297,-2.5074005126953125,-89.60354804992676,-4.62646484375,-114.75814819335938,-15.389175415039062,-82.81105041503906,-16.921730041503906,-67.88612365722656,19.103012084960938,-78.52469444274902,13.628044128417969,-89.81823921203613,1.4385604858398438,-59.45680618286133,0.5898666381835938,-49.48880195617676,39.520225524902344,-63.335580825805664,34.728851318359375,-73.63666534423828,22.090072631835938,-54.60914611816406,19.244422912597656,-48.02172660827637,1
0.0,0.0,-23.183212280273438,-16.947669982910156,-38.188743591308594,-43.91023635864258,-35.152549743652344,-68.02001953125,-21.21307373046875,-85.67633628845215,-25.56896209716797,-96.27419471740723,-25.81493377685547,-137.87555694580078,-26.23638153076172,-162.65344619750977,-23.786964416503906,-183.989839553833,-2.4686050415039062,-89.79909896850586,-4.256477355957031,-114.05918598175049,-14.296073913574219,-81.75164222717285,-15.496711730957031,-66.71991348266602,19.473724365234375,-78.78888130187988,14.063987731933594,-89.64946746826172,2.2920608520507812,-59.62832450866699,1.5971755981445312,-49.96573448181152,40.25138854980469,-63.66737365722656,35.22266387939453,-73.66009712219238,22.708396911621094,-54.7232723236084,20.00743865966797,-48.40822219848633,1
0.0,0.0,-23.392868041992188,-16.83354377746582,-38.24195861816406,-44.08235549926758,-34.814186096191406,-68.31398963928223,-21.40674591064453,-86.52374267578125,-25.706520080566406,-96.63508415222168,-26.281776428222656,-138.85193824768066,-26.754493713378906,-164.11577224731445,-24.170455932617188,-185.97478866577148,-2.4238967895507812,-90.5343246459961,-4.423484802246094,-114.43841457366943,-14.844970703125,-82.11361885070801,-16.244049072265625,-66.93803787231445,19.630813598632812,-79.6940803527832,13.857955932617188,-89.78423595428467,1.888427734375,-59.63361740112305,1.2123489379882812,-50.11965751647949,40.53657531738281,-64.71193313598633,34.857025146484375,-73.00692558288574,22.508621215820312,-54.04343605041504,20.228347778320312,-48.39016914367676,1
0.0,0.0,-23.564071655273438,-16.600685119628906,-39.102439880371094,-43.59752655029297,-36.14158630371094,-67.85473823547363,-22.081451416015625,-85.99625587463379,-26.468772888183594,-97.46458053588867,-26.70452117919922,-140.6437110900879,-27.23419189453125,-165.8625841140747,-24.95525360107422,-187.75330066680908,-2.8348159790039062,-91.23044013977051,-4.285888671875,-115.57538509368896,-14.7869873046875,-83.63410949707031,-16.895103454589844,-68.70077133178711,19.400787353515625,-80.27895927429199,13.690986633300781,-90.7500171661377,1.8212509155273438,-60.29153823852539,0.8396148681640625,-50.364990234375,40.42961120605469,-65.00578880310059,34.77924346923828,-74.53047752380371,22.275772094726562,-55.14181137084961,19.62078094482422,-48.691978454589844,1
0.0,0.0,-23.640708923339844,-17.402143478393555,-38.716392517089844,-44.217939376831055,-35.358314514160156,-68.1027603149414,-22.006263732910156,-86.68893814086914,-25.729751586914062,-99.0345811843872,-26.293487548828125,-141.26904487609863,-26.771087646484375,-166.4861011505127,-24.040908813476562,-188.4748649597168,-1.9849777221679688,-92.27311134338379,-3.3909225463867188,-117.81031608581543,-15.3631591796875,-86.67381763458252,-18.306732177734375,-71.11530303955078,20.339736938476562,-80.47966003417969,15.176620483398438,-91.2852144241333,2.3040008544921875,-61.31443977355957,0.7909011840820312,-51.08774185180664,41.18194580078125,-64.36094284057617,36.290245056152344,-73.78091812133789,23.2598876953125,-55.04817008972168,20.26050567626953,-48.766822814941406,1
0.0,0.0,-23.856544494628906,-16.986637115478516,-39.19788360595703,-44.17705535888672,-35.08598327636719,-68.26437950134277,-23.26305389404297,-88.07420253753662,-26.299209594726562,-100.18012046813965,-26.629562377929688,-143.05835723876953,-27.201881408691406,-168.93796920776367,-24.785995483398438,-191.22722625732422,-2.4621963500976562,-93.48057746887207,-4.166755676269531,-117.99486637115479,-16.1651611328125,-85.50427436828613,-18.66497039794922,-71.67998313903809,19.988937377929688,-82.0993423461914,14.166603088378906,-92.1014928817749,1.4175033569335938,-60.61025619506836,0.5586624145507812,-51.579322814941406,41.061668395996094,-66.37782096862793,34.590797424316406,-74.06925201416016,21.981430053710938,-53.97448539733887,20.09990692138672,-48.6683464050293,1
0.0,0.0,-23.988494873046875,-17.72881507873535,-39.21600341796875,-44.66958045959473,-35.65315246582031,-68.65047454833984,-23.070335388183594,-87.51062393188477,-25.818634033203125,-100.21176338195801,-26.25213623046875,-143.75325679779053,-26.79828643798828,-169.34876918792725,-24.048500061035156,-191.7045021057129,-1.9806289672851562,-92.93410778045654,-3.4460830688476562,-117.5465440750122,-14.924163818359375,-85.75076580047607,-17.145538330078125,-71.19366645812988,20.440826416015625,-81.03950500488281,15.423355102539062,-91.70761585235596,3.1212615966796875,-61.54360771179199,2.3764801025390625,-52.059316635131836,41.68415069580078,-64.91695404052734,36.449623107910156,-73.77084732055664,23.815689086914062,-54.869699478149414,21.540756225585938,-49.18601989746094,1
0.0,0.0,-23.9788818359375,-17.406606674194336,-39.04674530029297,-44.724111557006836,-34.94117736816406,-68.62195014953613,-23.685379028320312,-88.32299709320068,-26.563758850097656,-101.73288345336914,-27.121047973632812,-145.47557830810547,-27.226829528808594,-171.30929946899414,-24.2266845703125,-194.06915187835693,-2.2140884399414062,-94.80996608734131,-3.4384536743164062,-119.21271800994873,-15.170364379882812,-86.46134376525879,-17.76195526123047,-71.49121284484863,20.582046508789062,-82.94262886047363,15.2447509765625,-92.34714031219482,2.4467086791992188,-60.97363471984863,1.2862396240234375,-51.4357852935791,41.781005859375,-66.82099342346191,36.02153778076172,-74.74954605102539,23.410797119140625,-54.869699478149414,21.29913330078125,-49.44199562072754,1
0.0,0.0,-24.403724670410156,-17.879533767700195,-39.77592468261719,-44.785451889038086,-36.08379364013672,-68.4415340423584,-24.070892333984375,-88.664231300354,-26.876296997070312,-102.4348783493042,-27.31456756591797,-145.9423828125,-27.533950805664062,-171.9372797012329,-24.451446533203125,-194.85629081726074,-2.5647735595703125,-95.22358417510986,-3.2061004638671875,-120.93449592590332,-15.113754272460938,-88.64889621734619,-17.711029052734375,-74.09737586975098,20.29163360595703,-83.03023338317871,15.722541809082031,-93.56846809387207,2.7170562744140625,-62.24844932556152,1.5987396240234375,-53.2529354095459,41.36493682861328,-66.56318664550781,35.941925048828125,-74.50295448303223,23.26385498046875,-54.51530456542969,21.29730224609375,-49.42242622375488,1
0.0,0.0,-24.525375366210938,-18.242454528808594,-39.69108581542969,-46.045589447021484,-35.85742950439453,-70.60203552246094,-23.17028045654297,-90.09690284729004,-27.053298950195312,-103.19804191589355,-27.566986083984375,-147.0000457763672,-28.23528289794922,-173.7014865875244,-25.43609619140625,-197.00002670288086,-2.6422882080078125,-95.88276386260986,-4.64569091796875,-121.90089225769043,-16.1309814453125,-87.98921585083008,-17.733078002929688,-72.5844955444336,20.576934814453125,-83.59273910522461,15.687904357910156,-95.41325569152832,2.6334762573242188,-63.42432975769043,1.6188812255859375,-53.46342086791992,42.120361328125,-66.90253257751465,37.200965881347656,-76.99373245239258,24.306259155273438,-56.859798431396484,22.197799682617188,-50.82003593444824,1
0.0,0.0,-24.642601013183594,-18.583059310913086,-39.958343505859375,-46.706886291503906,-35.34984588623047,-71.39110565185547,-22.898406982421875,-91.21697902679443,-26.355743408203125,-105.48530101776123,-26.989784240722656,-148.9160442352295,-27.781982421875,-175.85994243621826,-25.008277893066406,-199.06439781188965,-1.6590499877929688,-97.61412620544434,-3.6211013793945312,-123.06265354156494,-15.892066955566406,-88.49000930786133,-17.55970001220703,-74.22165870666504,21.704864501953125,-85.01372337341309,16.249732971191406,-96.46795749664307,2.7176666259765625,-63.73586654663086,2.07427978515625,-54.618072509765625,43.30097198486328,-68.0756950378418,37.448997497558594,-76.89745903015137,23.870697021484375,-56.462202072143555,21.722793579101562,-51.178550720214844,1
0.0,0.0,-25.20030975341797,-18.1790828704834,-41.35936737060547,-46.2993049621582,-36.93107604980469,-71.24934196472168,-24.34223175048828,-91.36556625366211,-27.34325408935547,-106.26759052276611,-27.88127899169922,-151.03373050689697,-28.937950134277344,-178.52828979492188,-26.2725830078125,-202.4663543701172,-2.1254730224609375,-98.83988857269287,-4.416656494140625,-123.33051681518555,-16.39251708984375,-86.96434020996094,-17.032241821289062,-73.02108764648438,21.584701538085938,-86.50125503540039,15.211334228515625,-95.87150573730469,1.9118499755859375,-62.64244079589844,2.5445938110351562,-54.759063720703125,43.673439025878906,-69.80652809143066,36.21162414550781,-76.96769714355469,23.16417694091797,-56.05473518371582,22.48027801513672,-51.75684928894043,1
0.0,0.0,-25.518035888671875,-19.0023136138916,-40.621185302734375,-47.35722541809082,-34.75212097167969,-71.5455150604248,-21.9683837890625,-90.68358421325684,-26.53217315673828,-107.77151584625244,-26.964569091796875,-153.41314315795898,-27.599029541015625,-180.40926933288574,-25.346908569335938,-204.37781810760498,-0.8405303955078125,-99.56930637359619,-1.5552902221679688,-125.48480987548828,-13.967361450195312,-92.52802848815918,-17.355003356933594,-76.1751651763916,22.960853576660156,-85.9504508972168,18.321304321289062,-98.08682441711426,3.9966201782226562,-65.88257789611816,1.4073944091796875,-54.65500831604004,44.89665985107422,-67.88271903991699,40.022544860839844,-79.05858993530273,25.741920471191406,-58.874616622924805,21.748123168945312,-51.999149322509766,1
0.0,0.0,-26.05670928955078,-19.531688690185547,-41.25202178955078,-47.84940719604492,-35.99529266357422,-72.19416618347168,-23.548545837402344,-91.70293807983398,-27.215194702148438,-108.40579032897949,-27.62714385986328,-154.99392986297607,-28.57341766357422,-182.25909233093262,-26.45954132080078,-206.47181510925293,-1.4306259155273438,-100.19147872924805,-2.5225448608398438,-124.74323272705078,-14.656906127929688,-90.91552734375,-16.95690155029297,-75.00120162963867,22.473487854003906,-86.75436973571777,17.58220672607422,-98.25632572174072,3.2106399536132812,-66.20776176452637,1.330413818359375,-55.54790496826172,44.59014892578125,-68.9879322052002,39.89398956298828,-79.50900077819824,25.065231323242188,-59.511823654174805,21.112327575683594,-53.05031776428223,1
0.0,0.0,-25.788612365722656,-19.829092025756836,-40.996055603027344,-48.008222579956055,-36.155242919921875,-72.68414497375488,-23.199615478515625,-92.38283157348633,-26.47502899169922,-108.37530612945557,-27.006263732910156,-155.00584602355957,-28.181190490722656,-182.7139377593994,-25.770645141601562,-207.31990814208984,-0.44765472412109375,-100.54862022399902,-0.4874420166015625,-126.02580070495605,-13.261795043945312,-91.76230430603027,-16.0687255859375,-75.83212852478027,23.622398376464844,-87.10046768188477,19.618263244628906,-98.46171855926514,4.9864959716796875,-66.55411720275879,3.05267333984375,-56.405696868896484,45.634918212890625,-69.08028602600098,41.44309997558594,-79.31273460388184,26.54743194580078,-59.63759422302246,22.740631103515625,-53.555288314819336,1
0.0,0.0,-26.577987670898438,-19.74620819091797,-42.428016662597656,-49.056129455566406,-36.85955047607422,-73.82617950439453,-23.829879760742188,-94.10038948059082,-27.17243194580078,-110.85783004760742,-27.685394287109375,-156.81711673736572,-28.407211303710938,-184.4062328338623,-26.037063598632812,-209.21390533447266,-0.849609375,-102.81569480895996,-2.4600601196289062,-128.0002784729004,-14.860801696777344,-93.12294960021973,-16.95545196533203,-77.10774421691895,23.56639862060547,-89.22663688659668,18.230323791503906,-99.47104454040527,3.7518310546875,-66.22072219848633,2.3575973510742188,-56.22719764709473,46.27166748046875,-71.35045051574707,41.2933349609375,-81.76194190979004,26.002769470214844,-60.692853927612305,21.861114501953125,-54.35420036315918,1
